purchase_id,product_id,customer_id,purchase_date,quantity
6511,46,11,2024-08-11,6
6512,1,27,2024-08-01,10
6513,15,8,2024-08-21,2
6514,33,44,2024-08-13,9
6515,31,48,2024-08-18,2
6516,2,10,2024-08-26,9
6517,10,30,2024-08-27,8
6518,4,37,2024-08-30,2
6519,3,27,2024-08-04,6
6520,8,14,2024-08-24,10
6521,4,17,2024-08-30,3
6522,7,7,2024-08-12,5
6523,10,26,2024-08-19,2
6524,44,5,2024-08-02,3
6525,44,12,2024-08-20,7
6526,10,8,2024-08-27,8
6527,38,1,2024-08-24,1
6528,49,44,2024-08-02,7
6529,17,9,2024-08-20,6
6530,19,30,2024-08-13,9
6531,19,18,2024-08-06,5
6532,13,48,2024-08-02,2
6533,34,10,2024-08-12,9
6534,29,17,2024-08-07,10
6535,16,17,2024-08-26,4
6536,15,23,2024-08-05,5
6537,9,11,2024-08-29,8
6538,36,33,2024-08-10,1
6539,16,47,2024-08-04,5
6540,31,14,2024-08-22,9
6541,32,43,2024-08-17,7
6542,8,13,2024-08-28,4
6543,11,11,2024-08-23,1
6544,49,40,2024-08-16,5
6545,2,38,2024-08-18,10
6546,37,25,2024-08-05,5
6547,6,41,2024-08-26,4
6548,7,10,2024-08-29,3
6549,32,31,2024-08-31,5
6550,7,18,2024-08-20,2
6551,48,5,2024-08-29,5
6552,7,48,2024-08-31,3
6553,17,17,2024-08-26,6
6554,11,34,2024-08-13,10
6555,31,13,2024-08-11,8
6556,37,4,2024-08-20,3
6557,17,24,2024-08-21,8
6558,1,9,2024-08-12,6
6559,35,27,2024-08-05,7
6560,26,46,2024-08-02,2
6561,36,5,2024-08-04,1
6562,18,26,2024-08-05,3
6563,4,49,2024-08-23,6
6564,40,28,2024-08-19,6
6565,13,27,2024-08-14,7
6566,44,7,2024-08-21,3
6567,43,33,2024-08-07,2
6568,22,43,2024-08-11,5
6569,2,21,2024-08-17,10
6570,34,3,2024-08-14,5
6571,49,5,2024-08-26,6
6572,42,34,2024-08-20,5
6573,31,2,2024-08-10,3
6574,12,40,2024-08-18,8
6575,39,27,2024-08-23,3
6576,29,19,2024-08-21,3
6577,14,33,2024-08-04,3
6578,24,36,2024-08-26,4
6579,4,40,2024-08-20,4
6580,48,22,2024-08-18,6
6581,17,6,2024-08-23,2
6582,24,12,2024-08-27,2
6583,31,12,2024-08-04,7
6584,39,6,2024-08-09,4
6585,38,49,2024-08-24,7
6586,37,2,2024-08-08,3
6587,25,30,2024-08-04,5
6588,19,27,2024-08-01,5
6589,45,6,2024-08-20,10
6590,15,27,2024-08-12,7
6591,26,41,2024-08-26,10
6592,19,21,2024-08-06,4
6593,31,13,2024-08-09,9
6594,44,38,2024-08-13,3
6595,19,3,2024-08-25,1
6596,1,49,2024-08-24,1
6597,9,24,2024-08-28,3
6598,15,5,2024-08-07,5
6599,10,49,2024-08-17,10
6600,29,50,2024-08-29,10
6601,9,33,2024-08-25,6
6602,4,14,2024-08-02,6
6603,22,48,2024-08-06,5
6604,35,14,2024-08-25,5
6605,45,27,2024-08-13,1
6606,33,17,2024-08-13,9
6607,12,49,2024-08-07,8
6608,35,49,2024-08-16,9
6609,10,16,2024-08-29,7
6610,5,19,2024-08-20,7
6611,34,18,2024-08-17,2
6612,32,43,2024-08-29,6
6613,35,13,2024-08-24,7
6614,34,45,2024-08-06,4
6615,29,8,2024-08-07,2
6616,14,41,2024-08-01,7
6617,12,48,2024-08-15,1
6618,18,21,2024-08-27,10
6619,12,1,2024-08-06,2
6620,23,33,2024-08-19,10
6621,17,26,2024-08-13,4
6622,7,23,2024-08-09,8
6623,10,8,2024-08-05,9
6624,16,4,2024-08-03,1
6625,18,27,2024-08-12,5
6626,44,24,2024-08-27,5
6627,29,49,2024-08-06,5
6628,40,19,2024-08-06,1
6629,41,22,2024-08-05,1
6630,46,6,2024-08-29,10
6631,32,11,2024-08-08,9
6632,30,14,2024-08-13,1
6633,3,3,2024-08-13,2
6634,2,3,2024-08-17,6
6635,16,34,2024-08-16,5
6636,12,3,2024-08-12,7
6637,46,33,2024-08-02,9
6638,2,9,2024-08-13,8
6639,22,25,2024-08-30,5
6640,32,50,2024-08-16,6
6641,36,21,2024-08-31,1
6642,37,46,2024-08-20,4
6643,32,50,2024-08-13,4
6644,2,28,2024-08-14,6
6645,39,26,2024-08-27,7
6646,14,35,2024-08-09,9
6647,39,35,2024-08-28,6
6648,7,49,2024-08-27,7
6649,40,19,2024-08-05,3
6650,29,33,2024-08-03,3
6651,17,19,2024-08-30,10
6652,44,39,2024-08-03,9
6653,11,15,2024-08-11,5
6654,6,23,2024-08-24,6
6655,13,6,2024-08-06,1
6656,26,3,2024-08-17,2
6657,13,8,2024-08-18,7
6658,26,42,2024-08-14,5
6659,29,49,2024-08-02,5
6660,14,7,2024-08-17,3
6661,26,28,2024-08-20,5
6662,22,10,2024-08-15,5
6663,13,33,2024-08-26,2
6664,19,14,2024-08-20,9
6665,26,4,2024-08-22,4
6666,47,3,2024-08-14,7
6667,9,31,2024-08-17,6
6668,39,24,2024-08-03,1
6669,9,37,2024-08-30,8
6670,10,5,2024-08-03,10
6671,24,23,2024-08-09,8
6672,25,18,2024-08-30,5
6673,27,21,2024-08-02,6
6674,39,47,2024-08-10,1
6675,10,1,2024-08-01,8
6676,26,21,2024-08-15,3
6677,17,47,2024-08-25,5
6678,15,45,2024-08-14,5
6679,10,14,2024-08-13,1
6680,41,47,2024-08-06,10
6681,8,23,2024-08-08,7
6682,8,48,2024-08-20,10
6683,38,42,2024-08-09,2
6684,4,19,2024-08-04,6
6685,23,11,2024-08-31,2
6686,15,7,2024-08-06,1
6687,18,39,2024-08-19,7
6688,18,33,2024-08-08,10
6689,47,37,2024-08-03,5
6690,47,46,2024-08-19,10
6691,11,41,2024-08-16,10
6692,30,27,2024-08-01,4
6693,11,2,2024-08-10,8
6694,31,44,2024-08-25,5
6695,4,27,2024-08-08,1
6696,29,35,2024-08-06,7
6697,9,41,2024-08-20,7
6698,36,28,2024-08-24,3
6699,26,24,2024-08-13,6
6700,37,32,2024-08-24,5
6701,38,39,2024-08-20,4
6702,28,17,2024-08-12,10
6703,3,1,2024-08-17,2
6704,19,37,2024-08-08,2
6705,27,23,2024-08-13,9
6706,47,47,2024-08-16,8
6707,25,43,2024-08-26,4
6708,25,28,2024-08-21,3
6709,7,15,2024-08-22,6
6710,40,6,2024-08-11,6
6711,21,21,2024-08-12,10
6712,6,25,2024-08-20,8
6713,44,32,2024-08-09,2
6714,19,3,2024-08-17,7
6715,1,20,2024-08-27,3
6716,9,41,2024-08-16,9
6717,43,23,2024-08-06,10
6718,31,43,2024-08-30,7
6719,43,39,2024-08-03,3
6720,22,34,2024-08-11,5
6721,36,4,2024-08-17,5
6722,30,41,2024-08-26,5
6723,32,14,2024-08-13,2
6724,13,30,2024-08-28,4
6725,41,18,2024-08-19,6
6726,41,43,2024-08-31,3
6727,13,43,2024-08-17,2
6728,22,29,2024-08-13,5
6729,29,24,2024-08-12,9
6730,13,28,2024-08-04,1
6731,27,48,2024-08-12,6
6732,11,49,2024-08-14,7
6733,14,11,2024-08-14,8
6734,22,28,2024-08-26,8
6735,2,16,2024-08-05,10
6736,23,2,2024-08-30,9
6737,5,48,2024-08-11,3
6738,6,30,2024-08-25,2
6739,38,47,2024-08-24,9
6740,34,27,2024-08-20,10
6741,16,32,2024-08-09,8
6742,39,50,2024-08-31,1
6743,49,14,2024-08-19,1
6744,22,17,2024-08-12,2
6745,47,20,2024-08-17,1
6746,32,3,2024-08-30,5
6747,22,44,2024-08-05,8
6748,7,40,2024-08-27,4
6749,33,8,2024-08-31,5
6750,7,34,2024-08-24,4
6751,17,23,2024-08-07,3
6752,40,30,2024-08-05,2
6753,3,9,2024-08-31,7
6754,6,25,2024-08-23,2
6755,44,49,2024-08-08,5
6756,32,44,2024-08-28,9
6757,45,8,2024-08-20,4
6758,8,8,2024-08-01,5
6759,12,3,2024-08-09,1
6760,38,17,2024-08-16,7
6761,36,28,2024-08-02,6
6762,15,31,2024-08-04,3
6763,45,48,2024-08-27,6
6764,1,10,2024-08-25,4
6765,46,47,2024-08-01,10
6766,37,35,2024-08-07,9
6767,24,49,2024-08-20,9
6768,27,17,2024-08-23,3
6769,37,49,2024-08-16,2
6770,13,19,2024-08-15,6
6771,48,7,2024-08-31,5
6772,2,37,2024-08-07,10
6773,19,13,2024-08-04,3
6774,19,6,2024-08-04,1
6775,1,34,2024-08-20,8
6776,35,38,2024-08-20,1
6777,14,31,2024-08-19,1
6778,2,29,2024-08-27,6
6779,8,15,2024-08-21,3
6780,16,47,2024-08-19,2
6781,49,28,2024-08-28,8
6782,31,18,2024-08-18,8
6783,11,21,2024-08-03,6
6784,16,16,2024-08-24,5
6785,6,49,2024-08-12,1
6786,2,22,2024-08-08,1
6787,16,31,2024-08-15,2
6788,46,5,2024-08-27,3
6789,30,42,2024-08-23,3
6790,13,2,2024-08-10,3
6791,36,44,2024-08-22,5
6792,41,23,2024-08-23,10
6793,13,1,2024-08-22,2
6794,12,14,2024-08-08,2
6795,40,18,2024-08-08,6
6796,6,30,2024-08-25,2
6797,10,3,2024-08-10,5
6798,20,2,2024-08-24,10
6799,25,35,2024-08-26,5
6800,37,32,2024-08-09,7
6801,25,12,2024-08-18,3
6802,29,46,2024-08-21,5
6803,4,7,2024-08-31,3
6804,2,35,2024-08-07,9
6805,2,18,2024-08-21,1
6806,13,29,2024-08-11,10
6807,48,7,2024-08-29,9
6808,48,22,2024-08-02,5
6809,28,38,2024-08-03,6
6810,1,34,2024-08-06,5
6811,48,28,2024-08-27,6
6812,44,48,2024-08-20,2
6813,4,39,2024-08-29,8
6814,33,4,2024-08-20,6
6815,35,50,2024-08-13,5
6816,20,47,2024-08-30,10
6817,41,22,2024-08-31,2
6818,25,13,2024-08-28,2
6819,16,3,2024-08-04,2
6820,37,41,2024-08-03,10
6821,18,6,2024-08-01,2
6822,4,41,2024-08-08,5
6823,44,23,2024-08-19,2
6824,44,7,2024-08-08,1
6825,45,15,2024-08-30,10
6826,21,34,2024-08-12,3
6827,16,3,2024-08-13,2
6828,6,24,2024-08-08,7
6829,16,40,2024-08-17,8
6830,17,46,2024-08-04,1
6831,14,28,2024-08-07,4
6832,22,12,2024-08-16,9
6833,9,43,2024-08-07,5
6834,48,43,2024-08-01,2
6835,23,10,2024-08-09,10
6836,30,16,2024-08-28,1
6837,27,46,2024-08-06,6
6838,18,3,2024-08-19,9
6839,39,27,2024-08-11,4
6840,42,25,2024-08-15,2
6841,17,48,2024-08-10,8
6842,33,15,2024-08-13,2
6843,44,18,2024-08-12,3
6844,9,24,2024-08-18,5
6845,35,12,2024-08-10,7
6846,3,36,2024-08-04,2
6847,49,6,2024-08-08,4
6848,49,5,2024-08-25,4
6849,43,13,2024-08-04,9
6850,10,42,2024-08-12,4
6851,46,45,2024-08-22,1
6852,43,43,2024-08-05,3
6853,33,27,2024-08-02,10
6854,32,7,2024-08-06,1
6855,43,16,2024-08-11,9
6856,41,4,2024-08-06,2
6857,39,40,2024-08-14,9
6858,33,30,2024-08-26,5
6859,12,23,2024-08-28,7
6860,42,3,2024-08-31,4
6861,46,3,2024-08-16,7
6862,33,31,2024-08-24,10
6863,17,28,2024-08-06,5
6864,5,6,2024-08-07,2
6865,13,37,2024-08-24,2
6866,3,45,2024-08-05,7
6867,41,43,2024-08-26,9
6868,19,13,2024-08-06,9
6869,32,12,2024-08-21,8
6870,6,26,2024-08-21,5
6871,22,25,2024-08-10,6
6872,37,15,2024-08-16,5
6873,21,42,2024-08-01,7
6874,1,41,2024-08-12,2
6875,47,4,2024-08-06,8
6876,19,8,2024-08-01,6
6877,23,31,2024-08-09,10
6878,20,38,2024-08-14,4
6879,47,3,2024-08-28,6
6880,15,22,2024-08-14,4
6881,20,44,2024-08-12,9
6882,49,1,2024-08-05,5
6883,1,11,2024-08-19,2
6884,5,31,2024-08-11,3
6885,9,50,2024-08-19,6
6886,25,33,2024-08-18,2
6887,4,21,2024-08-08,6
6888,8,28,2024-08-28,8
6889,22,42,2024-08-07,6
6890,42,3,2024-08-16,7
6891,30,49,2024-08-06,10
6892,36,24,2024-08-09,2
6893,31,25,2024-08-01,6
6894,33,20,2024-08-16,7
6895,42,43,2024-08-21,10
6896,17,47,2024-08-24,7
6897,2,37,2024-08-07,7
6898,10,37,2024-08-18,4
6899,44,45,2024-08-27,4
6900,41,41,2024-08-12,2
6901,27,49,2024-08-26,10
6902,22,44,2024-08-30,9
6903,39,24,2024-08-11,10
6904,41,12,2024-08-26,9
6905,12,30,2024-08-06,4
6906,36,6,2024-08-27,6
6907,14,33,2024-08-23,4
6908,18,43,2024-08-17,9
6909,43,8,2024-08-06,8
6910,49,33,2024-08-15,9
6911,2,9,2024-08-14,3
6912,25,26,2024-08-05,1
6913,21,38,2024-08-16,3
6914,22,38,2024-08-04,3
6915,10,46,2024-08-08,9
6916,30,4,2024-08-06,1
6917,38,17,2024-08-31,4
6918,10,7,2024-08-15,2
6919,10,2,2024-08-20,5
6920,35,1,2024-08-11,5
6921,37,25,2024-08-04,1
6922,21,10,2024-08-10,3
6923,26,25,2024-08-30,7
6924,48,9,2024-08-12,5
6925,39,11,2024-08-22,2
6926,16,45,2024-08-24,4
6927,15,10,2024-08-15,2
6928,46,47,2024-08-24,9
6929,30,47,2024-08-16,6
6930,22,27,2024-08-24,1
6931,26,8,2024-08-14,3
6932,18,38,2024-08-15,7
6933,10,5,2024-08-28,2
6934,18,25,2024-08-26,5
6935,23,1,2024-08-16,7
6936,13,14,2024-08-11,4
6937,30,38,2024-08-04,10
6938,33,26,2024-08-01,7
6939,40,50,2024-08-13,6
6940,42,21,2024-08-02,10
6941,47,41,2024-08-30,8
6942,49,16,2024-08-25,7
6943,10,7,2024-08-10,3
6944,45,17,2024-08-03,6
6945,26,46,2024-08-26,8
6946,16,50,2024-08-22,9
6947,21,28,2024-08-31,10
6948,43,40,2024-08-22,8
6949,17,30,2024-08-16,1
6950,13,39,2024-08-07,4
6951,20,6,2024-08-08,3
6952,7,46,2024-08-31,5
6953,29,26,2024-08-31,9
6954,14,10,2024-08-05,7
6955,26,35,2024-08-12,8
6956,1,50,2024-08-28,8
6957,7,6,2024-08-28,6
6958,10,48,2024-08-16,8
6959,15,45,2024-08-04,5
6960,33,33,2024-08-10,7
6961,5,11,2024-08-02,3
6962,11,31,2024-08-19,8
6963,1,40,2024-08-08,2
6964,17,25,2024-08-10,2
6965,23,3,2024-08-07,4
6966,6,4,2024-08-29,1
6967,13,16,2024-08-10,10
6968,6,22,2024-08-19,2
6969,14,7,2024-08-02,1
6970,10,8,2024-08-03,1
6971,42,23,2024-08-11,10
6972,46,8,2024-08-26,1
6973,48,30,2024-08-29,2
6974,15,7,2024-08-14,4
6975,38,4,2024-08-28,6
6976,29,41,2024-08-30,10
6977,3,47,2024-08-10,5
6978,7,25,2024-08-16,10
6979,13,49,2024-08-13,9
6980,30,42,2024-08-21,1
6981,47,39,2024-08-12,4
6982,38,37,2024-08-30,5
6983,35,20,2024-08-07,4
6984,14,19,2024-08-20,10
6985,10,15,2024-08-12,6
6986,6,25,2024-08-14,3
6987,16,8,2024-08-12,6
6988,3,19,2024-08-20,9
6989,37,14,2024-08-19,10
6990,5,46,2024-08-25,4
6991,16,11,2024-08-29,2
6992,35,45,2024-08-08,4
6993,44,21,2024-08-01,7
6994,41,5,2024-08-26,7
6995,44,26,2024-08-17,3
6996,8,1,2024-08-13,5
6997,18,6,2024-08-24,6
6998,36,24,2024-08-31,6
6999,31,27,2024-08-12,10
7000,34,15,2024-08-26,9
7001,36,17,2024-08-09,2
7002,35,25,2024-08-11,8
7003,28,41,2024-08-08,5
7004,22,33,2024-08-03,7
7005,40,45,2024-08-20,8
7006,7,13,2024-08-12,9
7007,2,10,2024-08-03,1
7008,47,29,2024-08-14,5
7009,43,23,2024-08-10,1
7010,42,24,2024-08-23,6
7011,35,5,2024-08-30,10
7012,22,12,2024-08-07,7
7013,20,19,2024-08-08,9
7014,32,21,2024-08-12,1
7015,1,9,2024-08-26,5
7016,15,39,2024-08-17,3
7017,42,8,2024-08-06,2
7018,11,46,2024-08-13,6
7019,30,25,2024-08-13,9
7020,35,40,2024-08-01,7
7021,24,33,2024-08-14,5
7022,18,32,2024-08-05,8
7023,19,1,2024-08-20,1
7024,28,21,2024-08-25,7
7025,16,11,2024-08-18,1
7026,13,50,2024-08-19,3
7027,41,37,2024-08-16,5
7028,47,43,2024-08-11,3
7029,15,38,2024-08-16,9
7030,18,38,2024-08-17,7
7031,19,39,2024-08-26,5
7032,31,28,2024-08-13,5
7033,2,24,2024-08-12,6
7034,15,44,2024-08-27,5
7035,48,43,2024-08-28,1
7036,13,2,2024-08-03,2
7037,24,3,2024-08-24,1
7038,10,2,2024-08-23,10
7039,4,45,2024-08-27,10
7040,49,25,2024-08-19,10
7041,12,39,2024-08-25,7
7042,2,36,2024-08-08,2
7043,20,29,2024-08-01,8
7044,12,33,2024-08-16,4
7045,3,15,2024-08-26,8
7046,11,4,2024-08-23,1
7047,21,12,2024-08-13,3
7048,19,49,2024-08-27,4
7049,27,4,2024-08-02,8
7050,48,25,2024-08-14,6
7051,9,10,2024-08-23,1
7052,35,47,2024-08-24,8
7053,38,3,2024-08-09,10
7054,35,32,2024-08-14,2
7055,46,8,2024-08-20,7
7056,13,14,2024-08-23,5
7057,6,27,2024-08-08,3
7058,36,30,2024-08-30,1
7059,39,22,2024-08-22,4
7060,37,45,2024-08-30,10
7061,23,36,2024-08-06,2
7062,43,29,2024-08-18,2
7063,38,32,2024-08-02,10
7064,5,47,2024-08-05,3
7065,6,25,2024-08-21,1
7066,19,20,2024-08-06,6
7067,23,18,2024-08-12,9
7068,2,30,2024-08-18,6
7069,15,49,2024-08-01,6
7070,2,43,2024-08-27,5
7071,11,4,2024-08-04,7
7072,7,11,2024-08-12,3
7073,29,35,2024-08-02,4
7074,20,23,2024-08-19,5
7075,21,7,2024-08-01,9
7076,20,49,2024-08-11,1
7077,22,33,2024-08-21,2
7078,33,19,2024-08-21,2
7079,5,3,2024-08-31,2
7080,43,39,2024-08-02,6
7081,37,19,2024-08-07,1
7082,9,6,2024-08-15,7
7083,24,47,2024-08-13,6
7084,9,48,2024-08-31,5
7085,11,45,2024-08-23,7
7086,18,4,2024-08-06,2
7087,35,48,2024-08-02,6
7088,37,40,2024-08-18,8
7089,42,26,2024-08-16,7
7090,46,25,2024-08-22,1
7091,43,26,2024-08-22,8
7092,4,18,2024-08-29,6
7093,43,1,2024-08-02,6
7094,31,16,2024-08-25,1
7095,24,29,2024-08-09,5
7096,45,41,2024-08-25,9
7097,42,14,2024-08-01,6
7098,29,24,2024-08-28,8
7099,36,4,2024-08-18,2
7100,44,48,2024-08-03,4
7101,41,11,2024-08-23,5
7102,21,25,2024-08-15,1
7103,46,28,2024-08-19,10
7104,34,20,2024-08-15,5
7105,23,26,2024-08-06,3
7106,1,24,2024-08-19,5
7107,15,17,2024-08-24,6
7108,2,34,2024-08-23,4
7109,30,9,2024-08-07,3
7110,44,28,2024-08-27,9
7111,12,38,2024-08-29,6
7112,6,28,2024-08-14,10
7113,5,14,2024-08-14,10
7114,13,39,2024-08-19,6
7115,25,6,2024-08-26,6
7116,21,3,2024-08-22,9
7117,12,48,2024-08-12,3
7118,46,7,2024-08-07,8
7119,20,23,2024-08-26,8
7120,35,33,2024-08-01,2
7121,37,33,2024-08-17,3
7122,22,19,2024-08-18,9
7123,22,34,2024-08-04,1
7124,15,39,2024-08-28,7
7125,16,41,2024-08-22,1
7126,49,24,2024-08-21,7
7127,30,1,2024-08-06,10
7128,13,29,2024-08-14,10
7129,31,5,2024-08-08,5
7130,13,8,2024-08-20,10
7131,41,27,2024-08-04,5
7132,16,9,2024-08-09,7
7133,34,5,2024-08-11,7
7134,2,29,2024-08-29,7
7135,18,46,2024-08-24,5
7136,47,2,2024-08-10,1
7137,37,15,2024-08-04,9
7138,37,22,2024-08-17,10
7139,46,29,2024-08-25,9
7140,45,7,2024-08-15,7
7141,12,17,2024-08-28,4
7142,20,8,2024-08-23,9
7143,1,9,2024-08-24,8
7144,47,31,2024-08-12,7
7145,44,38,2024-08-03,6
7146,21,39,2024-08-17,7
7147,46,44,2024-08-24,10
7148,48,24,2024-08-24,6
7149,22,7,2024-08-19,5
7150,46,39,2024-08-20,5
7151,3,4,2024-08-22,7
7152,25,22,2024-08-25,8
7153,45,44,2024-08-14,2
7154,16,1,2024-08-09,6
7155,27,14,2024-08-08,7
7156,39,15,2024-08-31,6
7157,10,29,2024-08-15,9
7158,22,38,2024-08-02,10
7159,13,50,2024-08-03,3
7160,48,44,2024-08-21,1
7161,35,6,2024-08-23,10
7162,31,4,2024-08-27,4
7163,44,48,2024-08-21,6
7164,3,17,2024-08-07,10
7165,10,40,2024-08-29,5
7166,35,29,2024-08-30,10
7167,10,31,2024-08-02,4
7168,40,19,2024-08-19,6
7169,15,18,2024-08-08,6
7170,11,18,2024-08-22,10
7171,21,33,2024-08-23,1
7172,7,30,2024-08-26,7
7173,23,15,2024-08-11,6
7174,26,18,2024-08-28,1
7175,48,42,2024-08-20,9
7176,35,11,2024-08-15,1
7177,15,28,2024-08-15,3
7178,14,14,2024-08-05,2
7179,41,40,2024-08-05,3
7180,26,37,2024-08-25,5
7181,34,31,2024-08-27,3
7182,43,40,2024-08-20,2
7183,18,26,2024-08-26,4
7184,21,39,2024-08-19,6
7185,10,38,2024-08-12,1
7186,4,37,2024-08-22,10
7187,31,47,2024-08-03,7
7188,11,48,2024-08-20,1
7189,22,7,2024-08-05,9
7190,20,9,2024-08-22,10
7191,48,3,2024-08-20,9
7192,47,37,2024-08-08,5
7193,4,8,2024-08-07,9
7194,25,17,2024-08-03,6
7195,5,29,2024-08-28,10
7196,17,25,2024-08-11,9
7197,36,22,2024-08-30,7
7198,35,7,2024-08-18,2
7199,24,43,2024-08-23,3
7200,27,25,2024-08-23,4
7201,4,7,2024-08-01,5
7202,7,29,2024-08-02,3
7203,2,50,2024-08-13,10
7204,11,17,2024-08-11,4
7205,5,9,2024-08-17,4
7206,48,7,2024-08-08,6
7207,45,33,2024-08-17,5
7208,48,22,2024-08-27,3
7209,35,20,2024-08-26,9
7210,15,15,2024-08-15,4
7211,25,48,2024-08-16,4
7212,14,20,2024-08-02,7
7213,21,43,2024-08-30,7
7214,46,25,2024-08-20,4
7215,12,7,2024-08-28,9
7216,37,36,2024-08-07,8
7217,42,41,2024-08-06,7
7218,31,9,2024-08-15,8
7219,9,45,2024-08-12,4
7220,49,18,2024-08-12,8
7221,48,34,2024-08-02,1
7222,11,31,2024-08-24,4
7223,35,16,2024-08-13,8
7224,34,12,2024-08-16,4
7225,42,18,2024-08-23,9
7226,35,31,2024-08-18,6
7227,5,27,2024-08-28,7
7228,12,47,2024-08-22,1
7229,30,41,2024-08-05,6
7230,45,2,2024-08-19,4
7231,47,16,2024-08-18,2
7232,22,46,2024-08-20,4
7233,42,35,2024-08-28,3
7234,26,32,2024-08-13,5
7235,27,35,2024-08-29,9
7236,34,36,2024-08-12,10
7237,33,37,2024-08-24,2
7238,18,1,2024-08-12,10
7239,48,50,2024-08-30,3
7240,1,7,2024-08-16,6
7241,16,45,2024-08-04,6
7242,6,38,2024-08-14,4
7243,3,38,2024-08-28,5
7244,36,22,2024-08-31,4
7245,17,14,2024-08-10,6
7246,39,33,2024-08-03,5
7247,33,34,2024-08-22,4
7248,34,41,2024-08-15,8
7249,31,50,2024-08-23,5
7250,11,10,2024-08-06,6
7251,46,25,2024-08-07,9
7252,14,14,2024-08-20,8
7253,11,1,2024-08-04,1
7254,16,48,2024-08-21,8
7255,4,1,2024-08-20,4
7256,43,46,2024-08-19,2
7257,44,15,2024-08-26,5
7258,44,41,2024-08-14,4
7259,4,28,2024-08-07,3
7260,3,25,2024-08-25,10
7261,25,48,2024-08-03,3
7262,44,22,2024-08-19,3
7263,15,14,2024-08-01,7
7264,21,27,2024-08-14,8
7265,48,25,2024-08-02,4
7266,17,40,2024-08-25,5
7267,40,4,2024-08-21,4
7268,1,17,2024-08-16,10
7269,14,14,2024-08-12,10
7270,6,17,2024-08-04,5
7271,16,11,2024-08-03,2
7272,44,38,2024-08-25,4
7273,40,4,2024-08-17,9
7274,4,12,2024-08-28,4
7275,38,13,2024-08-29,5
7276,31,19,2024-08-30,5
7277,48,35,2024-08-29,2
7278,46,14,2024-08-07,8
7279,38,44,2024-08-09,1
7280,32,21,2024-08-26,2
7281,15,9,2024-08-30,9
7282,35,49,2024-08-30,10
7283,10,12,2024-08-16,7
7284,17,31,2024-08-09,5
7285,42,32,2024-08-29,9
7286,49,42,2024-08-30,5
7287,21,28,2024-08-28,4
7288,21,6,2024-08-31,7
7289,33,39,2024-08-04,1
7290,27,24,2024-08-20,9
7291,31,2,2024-08-16,8
7292,24,43,2024-08-16,1
7293,23,18,2024-08-22,7
7294,34,33,2024-08-05,6
7295,30,32,2024-08-07,8
7296,7,21,2024-08-05,9
7297,33,46,2024-08-20,6
7298,35,48,2024-08-14,1
7299,8,14,2024-08-24,6
7300,17,32,2024-08-17,1
7301,49,37,2024-08-04,1
7302,35,20,2024-08-16,7
7303,47,39,2024-08-02,6
7304,42,39,2024-08-20,10
7305,12,17,2024-08-24,10
7306,29,19,2024-08-08,1
7307,9,38,2024-08-12,6
7308,28,6,2024-08-24,7
7309,37,47,2024-08-11,5
7310,15,26,2024-08-07,8
7311,3,45,2024-08-14,9
7312,48,21,2024-08-15,6
7313,49,2,2024-08-12,4
7314,3,49,2024-08-02,1
7315,49,29,2024-08-07,4
7316,24,49,2024-08-28,10
7317,44,11,2024-08-13,9
7318,27,43,2024-08-30,7
7319,37,38,2024-08-07,1
7320,21,41,2024-08-02,4
7321,29,1,2024-08-22,6
7322,6,6,2024-08-18,1
7323,12,15,2024-08-15,4
7324,1,1,2024-08-27,8
7325,29,2,2024-08-20,6
7326,24,47,2024-08-16,7
7327,20,22,2024-08-05,6
7328,41,15,2024-08-22,7
7329,6,34,2024-08-01,9
7330,2,36,2024-08-17,5
7331,35,20,2024-08-22,3
7332,14,19,2024-08-23,7
7333,24,45,2024-08-24,5
7334,43,34,2024-08-22,6
7335,13,46,2024-08-06,7
7336,16,37,2024-08-29,4
7337,17,30,2024-08-27,6
7338,47,43,2024-08-24,9
7339,32,21,2024-08-21,3
7340,13,27,2024-08-06,3
7341,30,27,2024-08-15,9
7342,48,4,2024-08-19,7
7343,21,6,2024-08-06,1
7344,32,10,2024-08-03,4
7345,14,49,2024-08-13,2
7346,30,19,2024-08-26,5
7347,8,30,2024-08-23,8
7348,6,29,2024-08-06,1
7349,2,6,2024-08-31,3
7350,36,40,2024-08-27,7
7351,11,28,2024-08-01,4
7352,28,17,2024-08-08,7
7353,43,31,2024-08-25,1
7354,33,7,2024-08-07,2
7355,7,43,2024-08-15,6
7356,38,23,2024-08-14,9
7357,28,19,2024-08-03,5
7358,1,26,2024-08-03,6
7359,16,50,2024-08-23,8
7360,36,2,2024-08-23,10
7361,21,36,2024-08-27,9
7362,3,39,2024-08-28,7
7363,21,38,2024-08-04,4
7364,10,44,2024-08-23,9
7365,47,42,2024-08-31,4
7366,42,2,2024-08-04,3
7367,41,32,2024-08-28,4
7368,26,6,2024-08-26,1
7369,40,43,2024-08-16,4
7370,24,44,2024-08-14,6
7371,19,11,2024-08-30,3
7372,25,44,2024-08-22,4
7373,21,33,2024-08-30,2
7374,48,34,2024-08-15,3
7375,31,46,2024-08-12,2
7376,43,32,2024-08-19,8
7377,45,20,2024-08-10,10
7378,18,32,2024-08-15,4
7379,23,20,2024-08-11,3
7380,40,29,2024-08-30,3
7381,33,44,2024-08-17,8
7382,6,22,2024-08-17,8
7383,44,26,2024-08-17,9
